date,subbasin,runoff
2004-01-23,7011,0.03
2004-01-24,7011,0.019
2004-01-25,7011,0.012
2004-01-26,7011,0.007
2004-01-27,7011,0.005
2004-01-28,7011,0.004
2004-01-29,7011,0.003
2004-01-30,7011,0.097
2004-01-31,7011,0.167
2004-02-01,7011,0.099
2004-02-02,7011,0.125
2004-02-03,7011,0.119
2004-02-04,7011,0.176
2004-02-05,7011,0.075
2004-02-06,7011,0.044
2004-02-07,7011,0.053
2004-02-08,7011,0.029
2004-02-09,7011,0.017
2004-02-10,7011,0.014
2004-02-11,7011,0.009
2004-02-12,7011,0.006
2004-02-13,7011,0.005
2004-02-14,7011,0.004
2004-02-15,7011,0.004
2004-02-16,7011,0.012
2004-02-17,7011,0.007
2004-02-18,7011,0.006
2004-02-19,7011,0.004
2004-02-20,7011,0.003
2004-02-21,7011,0.003
2004-02-22,7011,0.003
2004-02-23,7011,0.002
2004-02-24,7011,0.002
2004-02-25,7011,0.002
2004-02-26,7011,0.002
2004-02-27,7011,0.002
2004-02-28,7011,0.002
2004-02-29,7011,0.002
2004-03-01,7011,0.002
2004-03-02,7011,0.002
2004-03-03,7011,0.018
2004-03-04,7011,0.016
2004-03-05,7011,0.017
2004-03-06,7011,0.016
2004-03-07,7011,0.015
2004-03-08,7011,0.009
2004-03-09,7011,0.005
2004-03-10,7011,0.004
2004-03-11,7011,0.003
2004-03-12,7011,0.003
2004-03-13,7011,0.013
2004-03-14,7011,0.031
2004-03-15,7011,0.024
2004-03-16,7011,0.013
2004-03-17,7011,0.008
2004-03-18,7011,0.06
2004-03-19,7011,0.051
2004-03-20,7011,0.068
2004-03-21,7011,0.045
2004-03-22,7011,0.026
2004-03-23,7011,0.02
2004-03-24,7011,0.022
2004-03-25,7011,0.014
2004-03-26,7011,0.01
2004-03-27,7011,0.006
2004-03-28,7011,0.005
2004-03-29,7011,0.004
2004-03-30,7011,0.003
2004-03-31,7011,0.003
2004-04-01,7011,0.019
2004-04-02,7011,0.032
2004-04-03,7011,0.051
2004-04-04,7011,0.04
2004-04-05,7011,0.029
2004-04-06,7011,0.019
2004-04-07,7011,0.012
2004-04-08,7011,0.007
2004-04-09,7011,0.005
2004-04-10,7011,0.004
2004-04-11,7011,0.003
2004-04-12,7011,0.003
2004-04-13,7011,0.003
2004-04-14,7011,0.002
2004-04-15,7011,0.004
2004-04-16,7011,0.021
2004-04-17,7011,0.077
2004-04-18,7011,0.053
2004-04-19,7011,0.032
2004-04-20,7011,0.035
2004-04-21,7011,0.048
2004-04-22,7011,0.025
2004-04-23,7011,0.014
2004-04-24,7011,0.009
2004-04-25,7011,0.006
2004-04-26,7011,0.004
2004-04-27,7011,0.004
2004-04-28,7011,0.003
2004-04-29,7011,0.003
2004-04-30,7011,0.003
2004-05-01,7011,0.002
2004-01-01,4426,0.003
2004-01-02,4426,0.005
2004-01-03,4426,0.006
2004-01-04,4426,0.013
2004-01-05,4426,0.102
2004-01-06,4426,0.031
2004-01-07,4426,0.042
2004-01-08,4426,0.116
2004-01-09,4426,0.04
2004-01-10,4426,0.09
2004-01-11,4426,0.06
2004-01-12,4426,0.107
2004-01-13,4426,0.044
2004-01-14,4426,0.023
2004-01-15,4426,0.123
2004-01-16,4426,0.028
2004-01-17,4426,0.015
2004-01-18,4426,0.03
2004-01-19,4426,0.046
2004-01-20,4426,0.037
2004-01-21,4426,0.026
2004-01-22,4426,0.025
2004-01-23,4426,0.036
2004-01-24,4426,0.023
2004-01-25,4426,0.014
2004-01-26,4426,0.008
2004-01-27,4426,0.006
2004-01-28,4426,0.004
2004-01-29,4426,0.004
2004-01-30,4426,0.222
2004-01-31,4426,0.223
2004-02-01,4426,0.099
2004-02-02,4426,0.318
2004-02-03,4426,0.153
2004-02-04,4426,0.236
2004-02-05,4426,0.056
2004-02-06,4426,0.042
2004-02-07,4426,0.05
2004-02-08,4426,0.026
2004-02-09,4426,0.015
2004-02-10,4426,0.013
2004-02-11,4426,0.016
2004-02-12,4426,0.012
2004-02-13,4426,0.009
2004-02-14,4426,0.006
2004-02-15,4426,0.005
2004-02-16,4426,0.01
2004-02-17,4426,0.007
2004-02-18,4426,0.005
2004-02-19,4426,0.005
2004-02-20,4426,0.004
2004-02-21,4426,0.004
2004-02-22,4426,0.004
2004-02-23,4426,0.003
2004-02-24,4426,0.004
2004-02-25,4426,0.004
2004-02-26,4426,0.003
2004-02-27,4426,0.003
2004-02-28,4426,0.003
2004-02-29,4426,0.003
2004-03-01,4426,0.003
2004-03-02,4426,0.004
2004-03-03,4426,0.008
2004-03-04,4426,0.009
2004-03-05,4426,0.013
2004-03-06,4426,0.011
2004-03-07,4426,0.009
2004-03-08,4426,0.007
2004-03-09,4426,0.005
2004-03-10,4426,0.004
2004-03-11,4426,0.004
2004-03-12,4426,0.004
2004-03-13,4426,0.014
2004-03-14,4426,0.038
2004-03-15,4426,0.069
2004-03-16,4426,0.038
2004-03-17,4426,0.025
2004-03-18,4426,0.076
2004-03-19,4426,0.057
2004-03-20,4426,0.1
2004-03-21,4426,0.045
2004-03-22,4426,0.026
2004-03-23,4426,0.016
2004-03-24,4426,0.016
2004-03-25,4426,0.011
2004-03-26,4426,0.008
2004-03-27,4426,0.006
2004-03-28,4426,0.005
2004-03-29,4426,0.004
2004-03-30,4426,0.004
2004-03-31,4426,0.003
2004-04-01,4426,0.019
2004-04-02,4426,0.023
2004-04-03,4426,0.051
2004-04-04,4426,0.058
2004-04-05,4426,0.042
2004-04-06,4426,0.028
2004-04-07,4426,0.016
2004-04-08,4426,0.01
2004-04-09,4426,0.01
2004-04-10,4426,0.007
2004-04-11,4426,0.005
2004-04-12,4426,0.004
2004-04-13,4426,0.004
2004-04-14,4426,0.003
2004-04-15,4426,0.013
2004-04-16,4426,0.02
2004-04-17,4426,0.073
2004-04-18,4426,0.04
2004-04-19,4426,0.023
2004-04-20,4426,0.018
2004-04-21,4426,0.057
2004-04-22,4426,0.024
2004-04-23,4426,0.013
2004-04-24,4426,0.008
2004-04-25,4426,0.006
2004-04-26,4426,0.005
2004-04-27,4426,0.004
2004-04-28,4426,0.004
2004-04-29,4426,0.003
2004-04-30,4426,0.003
2004-05-01,4426,0.003
2004-01-01,7088,0.007
2004-01-02,7088,0.007
2004-01-03,7088,0.006
2004-01-04,7088,0.015
2004-01-05,7088,0.081
2004-01-06,7088,0.053
2004-01-07,7088,0.088
2004-01-08,7088,0.235
2004-01-09,7088,0.122
2004-01-10,7088,0.157
2004-01-11,7088,0.139
2004-01-12,7088,0.159
2004-01-13,7088,0.108
2004-01-14,7088,0.057
2004-01-15,7088,0.16
2004-01-16,7088,0.08
2004-01-17,7088,0.042
2004-01-18,7088,0.049
2004-01-19,7088,0.059
2004-01-20,7088,0.061
2004-01-21,7088,0.044
2004-01-22,7088,0.052
2004-01-23,7088,0.057
2004-01-24,7088,0.035
2004-01-25,7088,0.023
2004-01-26,7088,0.014
2004-01-27,7088,0.009
2004-01-28,7088,0.007
2004-01-29,7088,0.005
2004-01-30,7088,0.183
2004-01-31,7088,0.319
2004-02-01,7088,0.189
2004-02-02,7088,0.237
2004-02-03,7088,0.225
2004-02-04,7088,0.331
2004-02-05,7088,0.139
2004-02-06,7088,0.083
2004-02-07,7088,0.1
2004-02-08,7088,0.054
2004-02-09,7088,0.031
2004-02-10,7088,0.026
2004-02-11,7088,0.016
2004-02-12,7088,0.012
2004-02-13,7088,0.009
2004-02-14,7088,0.007
2004-02-15,7088,0.006
2004-02-16,7088,0.023
2004-02-17,7088,0.013
2004-02-18,7088,0.011
2004-02-19,7088,0.007
2004-02-20,7088,0.006
2004-02-21,7088,0.005
2004-02-22,7088,0.005
2004-02-23,7088,0.004
2004-02-24,7088,0.004
2004-02-25,7088,0.004
2004-02-26,7088,0.004
2004-02-27,7088,0.004
2004-02-28,7088,0.004
2004-02-29,7088,0.004
2004-03-01,7088,0.004
2004-03-02,7088,0.004
2004-03-03,7088,0.036
2004-03-04,7088,0.031
2004-03-05,7088,0.033
2004-03-06,7088,0.03
2004-03-07,7088,0.027
2004-03-08,7088,0.016
2004-03-09,7088,0.01
2004-03-10,7088,0.007
2004-03-11,7088,0.006
2004-03-12,7088,0.005
2004-03-13,7088,0.024
2004-03-14,7088,0.058
2004-03-15,7088,0.045
2004-03-16,7088,0.024
2004-03-17,7088,0.014
2004-03-18,7088,0.112
2004-03-19,7088,0.097
2004-03-20,7088,0.13
2004-03-21,7088,0.086
2004-03-22,7088,0.05
2004-03-23,7088,0.038
2004-03-24,7088,0.042
2004-03-25,7088,0.027
2004-03-26,7088,0.018
2004-03-27,7088,0.011
2004-03-28,7088,0.008
2004-03-29,7088,0.007
2004-03-30,7088,0.006
2004-03-31,7088,0.005
2004-04-01,7088,0.036
2004-04-02,7088,0.061
2004-04-03,7088,0.098
2004-04-04,7088,0.077
2004-04-05,7088,0.055
2004-04-06,7088,0.037
2004-04-07,7088,0.022
2004-04-08,7088,0.013
2004-04-09,7088,0.01
2004-04-10,7088,0.007
2004-04-11,7088,0.006
2004-04-12,7088,0.005
2004-04-13,7088,0.005
2004-04-14,7088,0.004
2004-04-15,7088,0.008
2004-04-16,7088,0.04
2004-04-17,7088,0.145
2004-04-18,7088,0.101
2004-04-19,7088,0.061
2004-04-20,7088,0.066
2004-04-21,7088,0.091
2004-04-22,7088,0.047
2004-04-23,7088,0.026
2004-04-24,7088,0.016
2004-04-25,7088,0.011
2004-04-26,7088,0.008
2004-04-27,7088,0.006
2004-04-28,7088,0.006
2004-04-29,7088,0.005
2004-04-30,7088,0.005
2004-05-01,7088,0.004
2004-01-01,6795,0.007
2004-01-02,6795,0.007
2004-01-03,6795,0.007
2004-01-04,6795,0.016
2004-01-05,6795,0.087
2004-01-06,6795,0.056
2004-01-07,6795,0.09
2004-01-08,6795,0.244
2004-01-09,6795,0.121
2004-01-10,6795,0.158
2004-01-11,6795,0.14
2004-01-12,6795,0.161
2004-01-13,6795,0.109
2004-01-14,6795,0.058
2004-01-15,6795,0.149
2004-01-16,6795,0.074
2004-01-17,6795,0.041
2004-01-18,6795,0.048
2004-01-19,6795,0.058
2004-01-20,6795,0.06
2004-01-21,6795,0.041
2004-01-22,6795,0.045
2004-01-23,6795,0.05
2004-01-24,6795,0.03
2004-01-25,6795,0.019
2004-01-26,6795,0.012
2004-01-27,6795,0.008
2004-01-28,6795,0.006
2004-01-29,6795,0.005
2004-01-30,6795,0.191
2004-01-31,6795,0.328
2004-02-01,6795,0.187
2004-02-02,6795,0.236
2004-02-03,6795,0.216
2004-02-04,6795,0.314
2004-02-05,6795,0.148
2004-02-06,6795,0.097
2004-02-07,6795,0.109
2004-02-08,6795,0.059
2004-02-09,6795,0.034
2004-02-10,6795,0.028
2004-02-11,6795,0.024
2004-02-12,6795,0.02
2004-02-13,6795,0.019
2004-02-14,6795,0.015
2004-02-15,6795,0.011
2004-02-16,6795,0.03
2004-02-17,6795,0.019
2004-02-18,6795,0.015
2004-02-19,6795,0.01
2004-02-20,6795,0.007
2004-02-21,6795,0.006
2004-02-22,6795,0.005
2004-02-23,6795,0.005
2004-02-24,6795,0.005
2004-02-25,6795,0.005
2004-02-26,6795,0.004
2004-02-27,6795,0.004
2004-02-28,6795,0.004
2004-02-29,6795,0.004
2004-03-01,6795,0.004
2004-03-02,6795,0.004
2004-03-03,6795,0.016
2004-03-04,6795,0.02
2004-03-05,6795,0.027
2004-03-06,6795,0.026
2004-03-07,6795,0.02
2004-03-08,6795,0.016
2004-03-09,6795,0.011
2004-03-10,6795,0.007
2004-03-11,6795,0.006
2004-03-12,6795,0.005
2004-03-13,6795,0.022
2004-03-14,6795,0.063
2004-03-15,6795,0.059
2004-03-16,6795,0.041
2004-03-17,6795,0.023
2004-03-18,6795,0.12
2004-03-19,6795,0.1
2004-03-20,6795,0.136
2004-03-21,6795,0.09
2004-03-22,6795,0.052
2004-03-23,6795,0.036
2004-03-24,6795,0.043
2004-03-25,6795,0.029
2004-03-26,6795,0.02
2004-03-27,6795,0.013
2004-03-28,6795,0.009
2004-03-29,6795,0.007
2004-03-30,6795,0.006
2004-03-31,6795,0.005
2004-04-01,6795,0.041
2004-04-02,6795,0.064
2004-04-03,6795,0.103
2004-04-04,6795,0.08
2004-04-05,6795,0.059
2004-04-06,6795,0.04
2004-04-07,6795,0.024
2004-04-08,6795,0.015
2004-04-09,6795,0.012
2004-04-10,6795,0.008
2004-04-11,6795,0.007
2004-04-12,6795,0.006
2004-04-13,6795,0.005
2004-04-14,6795,0.005
2004-04-15,6795,0.013
2004-04-16,6795,0.045
2004-04-17,6795,0.147
2004-04-18,6795,0.104
2004-04-19,6795,0.063
2004-04-20,6795,0.067
2004-04-21,6795,0.093
2004-04-22,6795,0.048
2004-04-23,6795,0.027
2004-04-24,6795,0.016
2004-04-25,6795,0.011
2004-04-26,6795,0.008
2004-04-27,6795,0.007
2004-04-28,6795,0.006
2004-04-29,6795,0.005
2004-04-30,6795,0.005
2004-05-01,6795,0.004
2004-01-01,6134,0.004
2004-01-02,6134,0.004
2004-01-03,6134,0.004
2004-01-04,6134,0.012
2004-01-05,6134,0.069
2004-01-06,6134,0.043
2004-01-07,6134,0.06
2004-01-08,6134,0.148
2004-01-09,6134,0.079
2004-01-10,6134,0.103
2004-01-11,6134,0.089
2004-01-12,6134,0.107
2004-01-13,6134,0.074
2004-01-14,6134,0.036
2004-01-15,6134,0.105
2004-01-16,6134,0.049
2004-01-17,6134,0.025
2004-01-18,6134,0.039
2004-01-19,6134,0.047
2004-01-20,6134,0.04
2004-01-21,6134,0.027
2004-01-22,6134,0.031
2004-01-23,6134,0.038
2004-01-24,6134,0.022
2004-01-25,6134,0.014
2004-01-26,6134,0.008
2004-01-27,6134,0.006
2004-01-28,6134,0.004
2004-01-29,6134,0.004
2004-01-30,6134,0.16
2004-01-31,6134,0.222
2004-02-01,6134,0.125
2004-02-02,6134,0.19
2004-02-03,6134,0.144
2004-02-04,6134,0.212
2004-02-05,6134,0.092
2004-02-06,6134,0.061
2004-02-07,6134,0.067
2004-02-08,6134,0.033
2004-02-09,6134,0.018
2004-02-10,6134,0.016
2004-02-11,6134,0.01
2004-02-12,6134,0.007
2004-02-13,6134,0.005
2004-02-14,6134,0.004
2004-02-15,6134,0.004
2004-02-16,6134,0.012
2004-02-17,6134,0.008
2004-02-18,6134,0.006
2004-02-19,6134,0.005
2004-02-20,6134,0.004
2004-02-21,6134,0.004
2004-02-22,6134,0.004
2004-02-23,6134,0.004
2004-02-24,6134,0.004
2004-02-25,6134,0.004
2004-02-26,6134,0.004
2004-02-27,6134,0.004
2004-02-28,6134,0.004
2004-02-29,6134,0.004
2004-03-01,6134,0.004
2004-03-02,6134,0.004
2004-03-03,6134,0.016
2004-03-04,6134,0.017
2004-03-05,6134,0.025
2004-03-06,6134,0.02
2004-03-07,6134,0.017
2004-03-08,6134,0.012
2004-03-09,6134,0.008
2004-03-10,6134,0.006
2004-03-11,6134,0.005
2004-03-12,6134,0.004
2004-03-13,6134,0.018
2004-03-14,6134,0.048
2004-03-15,6134,0.057
2004-03-16,6134,0.032
2004-03-17,6134,0.017
2004-03-18,6134,0.079
2004-03-19,6134,0.07
2004-03-20,6134,0.097
2004-03-21,6134,0.065
2004-03-22,6134,0.035
2004-03-23,6134,0.024
2004-03-24,6134,0.023
2004-03-25,6134,0.015
2004-03-26,6134,0.011
2004-03-27,6134,0.007
2004-03-28,6134,0.005
2004-03-29,6134,0.004
2004-03-30,6134,0.004
2004-03-31,6134,0.004
2004-04-01,6134,0.028
2004-04-02,6134,0.048
2004-04-03,6134,0.075
2004-04-04,6134,0.068
2004-04-05,6134,0.055
2004-04-06,6134,0.036
2004-04-07,6134,0.019
2004-04-08,6134,0.011
2004-04-09,6134,0.009
2004-04-10,6134,0.006
2004-04-11,6134,0.005
2004-04-12,6134,0.004
2004-04-13,6134,0.004
2004-04-14,6134,0.004
2004-04-15,6134,0.016
2004-04-16,6134,0.029
2004-04-17,6134,0.098
2004-04-18,6134,0.071
2004-04-19,6134,0.044
2004-04-20,6134,0.04
2004-04-21,6134,0.077
2004-04-22,6134,0.038
2004-04-23,6134,0.02
2004-04-24,6134,0.011
2004-04-25,6134,0.007
2004-04-26,6134,0.005
2004-04-27,6134,0.004
2004-04-28,6134,0.004
2004-04-29,6134,0.004
2004-04-30,6134,0.004
2004-05-01,6134,0.004
2004-01-01,5104,0.004
2004-01-02,5104,0.006
2004-01-03,5104,0.008
2004-01-04,5104,0.016
2004-01-05,5104,0.107
2004-01-06,5104,0.044
2004-01-07,5104,0.055
2004-01-08,5104,0.136
2004-01-09,5104,0.068
2004-01-10,5104,0.097
2004-01-11,5104,0.08
2004-01-12,5104,0.113
2004-01-13,5104,0.066
2004-01-14,5104,0.034
2004-01-15,5104,0.105
2004-01-16,5104,0.043
2004-01-17,5104,0.023
2004-01-18,5104,0.034
2004-01-19,5104,0.04
2004-01-20,5104,0.036
2004-01-21,5104,0.027
2004-01-22,5104,0.026
2004-01-23,5104,0.037
2004-01-24,5104,0.025
2004-01-25,5104,0.015
2004-01-26,5104,0.009
2004-01-27,5104,0.006
2004-01-28,5104,0.004
2004-01-29,5104,0.004
2004-01-30,5104,0.223
2004-01-31,5104,0.224
2004-02-01,5104,0.126
2004-02-02,5104,0.268
2004-02-03,5104,0.168
2004-02-04,5104,0.236
2004-02-05,5104,0.081
2004-02-06,5104,0.05
2004-02-07,5104,0.059
2004-02-08,5104,0.031
2004-02-09,5104,0.017
2004-02-10,5104,0.014
2004-02-11,5104,0.01
2004-02-12,5104,0.007
2004-02-13,5104,0.005
2004-02-14,5104,0.004
2004-02-15,5104,0.004
2004-02-16,5104,0.011
2004-02-17,5104,0.007
2004-02-18,5104,0.005
2004-02-19,5104,0.004
2004-02-20,5104,0.004
2004-02-21,5104,0.004
2004-02-22,5104,0.003
2004-02-23,5104,0.003
2004-02-24,5104,0.004
2004-02-25,5104,0.004
2004-02-26,5104,0.003
2004-02-27,5104,0.003
2004-02-28,5104,0.003
2004-02-29,5104,0.003
2004-03-01,5104,0.003
2004-03-02,5104,0.004
2004-03-03,5104,0.008
2004-03-04,5104,0.009
2004-03-05,5104,0.013
2004-03-06,5104,0.013
2004-03-07,5104,0.013
2004-03-08,5104,0.01
2004-03-09,5104,0.007
2004-03-10,5104,0.005
2004-03-11,5104,0.004
2004-03-12,5104,0.004
2004-03-13,5104,0.021
2004-03-14,5104,0.047
2004-03-15,5104,0.06
2004-03-16,5104,0.04
2004-03-17,5104,0.021
2004-03-18,5104,0.072
2004-03-19,5104,0.066
2004-03-20,5104,0.126
2004-03-21,5104,0.062
2004-03-22,5104,0.033
2004-03-23,5104,0.022
2004-03-24,5104,0.022
2004-03-25,5104,0.013
2004-03-26,5104,0.009
2004-03-27,5104,0.006
2004-03-28,5104,0.005
2004-03-29,5104,0.004
2004-03-30,5104,0.004
2004-03-31,5104,0.004
2004-04-01,5104,0.027
2004-04-02,5104,0.042
2004-04-03,5104,0.072
2004-04-04,5104,0.064
2004-04-05,5104,0.054
2004-04-06,5104,0.035
2004-04-07,5104,0.019
2004-04-08,5104,0.011
2004-04-09,5104,0.01
2004-04-10,5104,0.007
2004-04-11,5104,0.005
2004-04-12,5104,0.004
2004-04-13,5104,0.004
2004-04-14,5104,0.004
2004-04-15,5104,0.01
2004-04-16,5104,0.023
2004-04-17,5104,0.081
2004-04-18,5104,0.052
2004-04-19,5104,0.029
2004-04-20,5104,0.024
2004-04-21,5104,0.068
2004-04-22,5104,0.032
2004-04-23,5104,0.017
2004-04-24,5104,0.01
2004-04-25,5104,0.007
2004-04-26,5104,0.005
2004-04-27,5104,0.004
2004-04-28,5104,0.004
2004-04-29,5104,0.004
2004-04-30,5104,0.003
2004-05-01,5104,0.003
2004-01-01,7403,0.002
2004-01-02,7403,0.002
2004-01-03,7403,0.003
2004-01-04,7403,0.007
2004-01-05,7403,0.046
2004-01-06,7403,0.029
2004-01-07,7403,0.047
2004-01-08,7403,0.126
2004-01-09,7403,0.065
2004-01-10,7403,0.079
2004-01-11,7403,0.08
2004-01-12,7403,0.087
2004-01-13,7403,0.057
2004-01-14,7403,0.028
2004-01-15,7403,0.09
2004-01-16,7403,0.042
2004-01-17,7403,0.02
2004-01-18,7403,0.023
2004-01-19,7403,0.027
2004-01-20,7403,0.03
2004-01-21,7403,0.022
2004-01-22,7403,0.023
2004-01-23,7403,0.028
2004-01-24,7403,0.018
2004-01-25,7403,0.011
2004-01-26,7403,0.006
2004-01-27,7403,0.004
2004-01-28,7403,0.003
2004-01-29,7403,0.002
2004-01-30,7403,0.086
2004-01-31,7403,0.183
2004-02-01,7403,0.095
2004-02-02,7403,0.117
2004-02-03,7403,0.113
2004-02-04,7403,0.132
2004-02-05,7403,0.064
2004-02-06,7403,0.04
2004-02-07,7403,0.052
2004-02-08,7403,0.025
2004-02-09,7403,0.013
2004-02-10,7403,0.01
2004-02-11,7403,0.006
2004-02-12,7403,0.004
2004-02-13,7403,0.003
2004-02-14,7403,0.003
2004-02-15,7403,0.002
2004-02-16,7403,0.014
2004-02-17,7403,0.008
2004-02-18,7403,0.006
2004-02-19,7403,0.004
2004-02-20,7403,0.003
2004-02-21,7403,0.002
2004-02-22,7403,0.002
2004-02-23,7403,0.002
2004-02-24,7403,0.002
2004-02-25,7403,0.002
2004-02-26,7403,0.002
2004-02-27,7403,0.002
2004-02-28,7403,0.002
2004-02-29,7403,0.002
2004-03-01,7403,0.002
2004-03-02,7403,0.002
2004-03-03,7403,0.017
2004-03-04,7403,0.016
2004-03-05,7403,0.015
2004-03-06,7403,0.016
2004-03-07,7403,0.012
2004-03-08,7403,0.009
2004-03-09,7403,0.007
2004-03-10,7403,0.004
2004-03-11,7403,0.003
2004-03-12,7403,0.002
2004-03-13,7403,0.011
2004-03-14,7403,0.033
2004-03-15,7403,0.024
2004-03-16,7403,0.012
2004-03-17,7403,0.007
2004-03-18,7403,0.053
2004-03-19,7403,0.048
2004-03-20,7403,0.075
2004-03-21,7403,0.047
2004-03-22,7403,0.024
2004-03-23,7403,0.015
2004-03-24,7403,0.019
2004-03-25,7403,0.012
2004-03-26,7403,0.008
2004-03-27,7403,0.005
2004-03-28,7403,0.003
2004-03-29,7403,0.002
2004-03-30,7403,0.002
2004-03-31,7403,0.002
2004-04-01,7403,0.022
2004-04-02,7403,0.03
2004-04-03,7403,0.064
2004-04-04,7403,0.046
2004-04-05,7403,0.034
2004-04-06,7403,0.021
2004-04-07,7403,0.012
2004-04-08,7403,0.007
2004-04-09,7403,0.005
2004-04-10,7403,0.003
2004-04-11,7403,0.003
2004-04-12,7403,0.002
2004-04-13,7403,0.002
2004-04-14,7403,0.002
2004-04-15,7403,0.006
2004-04-16,7403,0.033
2004-04-17,7403,0.068
2004-04-18,7403,0.059
2004-04-19,7403,0.031
2004-04-20,7403,0.026
2004-04-21,7403,0.036
2004-04-22,7403,0.018
2004-04-23,7403,0.009
2004-04-24,7403,0.005
2004-04-25,7403,0.003
2004-04-26,7403,0.003
2004-04-27,7403,0.002
2004-04-28,7403,0.002
2004-04-29,7403,0.002
2004-04-30,7403,0.002
2004-05-01,7403,0.002
2004-01-01,6815,0.014
2004-01-02,6815,0.014
2004-01-03,6815,0.014
2004-01-04,6815,0.035
2004-01-05,6815,0.205
2004-01-06,6815,0.133
2004-01-07,6815,0.214
2004-01-08,6815,0.574
2004-01-09,6815,0.285
2004-01-10,6815,0.37
2004-01-11,6815,0.33
2004-01-12,6815,0.379
2004-01-13,6815,0.253
2004-01-14,6815,0.129
2004-01-15,6815,0.357
2004-01-16,6815,0.177
2004-01-17,6815,0.091
2004-01-18,6815,0.107
2004-01-19,6815,0.132
2004-01-20,6815,0.136
2004-01-21,6815,0.09
2004-01-22,6815,0.101
2004-01-23,6815,0.113
2004-01-24,6815,0.068
2004-01-25,6815,0.041
2004-01-26,6815,0.025
2004-01-27,6815,0.017
2004-01-28,6815,0.013
2004-01-29,6815,0.011
2004-01-30,6815,0.445
2004-01-31,6815,0.777
2004-02-01,6815,0.44
2004-02-02,6815,0.549
2004-02-03,6815,0.504
2004-02-04,6815,0.724
2004-02-05,6815,0.341
2004-02-06,6815,0.211
2004-02-07,6815,0.246
2004-02-08,6815,0.127
2004-02-09,6815,0.069
2004-02-10,6815,0.057
2004-02-11,6815,0.046
2004-02-12,6815,0.033
2004-02-13,6815,0.029
2004-02-14,6815,0.023
2004-02-15,6815,0.017
2004-02-16,6815,0.064
2004-02-17,6815,0.038
2004-02-18,6815,0.03
2004-02-19,6815,0.02
2004-02-20,6815,0.014
2004-02-21,6815,0.012
2004-02-22,6815,0.01
2004-02-23,6815,0.01
2004-02-24,6815,0.01
2004-02-25,6815,0.01
2004-02-26,6815,0.009
2004-02-27,6815,0.009
2004-02-28,6815,0.009
2004-02-29,6815,0.009
2004-03-01,6815,0.009
2004-03-02,6815,0.01
2004-03-03,6815,0.047
2004-03-04,6815,0.055
2004-03-05,6815,0.067
2004-03-06,6815,0.064
2004-03-07,6815,0.053
2004-03-08,6815,0.038
2004-03-09,6815,0.025
2004-03-10,6815,0.017
2004-03-11,6815,0.013
2004-03-12,6815,0.011
2004-03-13,6815,0.054
2004-03-14,6815,0.149
2004-03-15,6815,0.133
2004-03-16,6815,0.085
2004-03-17,6815,0.047
2004-03-18,6815,0.27
2004-03-19,6815,0.231
2004-03-20,6815,0.32
2004-03-21,6815,0.208
2004-03-22,6815,0.117
2004-03-23,6815,0.082
2004-03-24,6815,0.096
2004-03-25,6815,0.062
2004-03-26,6815,0.041
2004-03-27,6815,0.025
2004-03-28,6815,0.018
2004-03-29,6815,0.014
2004-03-30,6815,0.012
2004-03-31,6815,0.01
2004-04-01,6815,0.096
2004-04-02,6815,0.15
2004-04-03,6815,0.245
2004-04-04,6815,0.19
2004-04-05,6815,0.139
2004-04-06,6815,0.093
2004-04-07,6815,0.054
2004-04-08,6815,0.032
2004-04-09,6815,0.025
2004-04-10,6815,0.017
2004-04-11,6815,0.013
2004-04-12,6815,0.011
2004-04-13,6815,0.01
2004-04-14,6815,0.01
2004-04-15,6815,0.03
2004-04-16,6815,0.108
2004-04-17,6815,0.34
2004-04-18,6815,0.246
2004-04-19,6815,0.146
2004-04-20,6815,0.152
2004-04-21,6815,0.212
2004-04-22,6815,0.108
2004-04-23,6815,0.058
2004-04-24,6815,0.034
2004-04-25,6815,0.022
2004-04-26,6815,0.016
2004-04-27,6815,0.013
2004-04-28,6815,0.011
2004-04-29,6815,0.01
2004-04-30,6815,0.01
2004-05-01,6815,0.009
2004-01-01,5091,0.01
2004-01-02,5091,0.011
2004-01-03,5091,0.012
2004-01-04,5091,0.023
2004-01-05,5091,0.16
2004-01-06,5091,0.073
2004-01-07,5091,0.091
2004-01-08,5091,0.231
2004-01-09,5091,0.114
2004-01-10,5091,0.161
2004-01-11,5091,0.127
2004-01-12,5091,0.182
2004-01-13,5091,0.109
2004-01-14,5091,0.061
2004-01-15,5091,0.175
2004-01-16,5091,0.073
2004-01-17,5091,0.042
2004-01-18,5091,0.057
2004-01-19,5091,0.064
2004-01-20,5091,0.059
2004-01-21,5091,0.049
2004-01-22,5091,0.044
2004-01-23,5091,0.062
2004-01-24,5091,0.044
2004-01-25,5091,0.028
2004-01-26,5091,0.018
2004-01-27,5091,0.013
2004-01-28,5091,0.01
2004-01-29,5091,0.008
2004-01-30,5091,0.344
2004-01-31,5091,0.355
2004-02-01,5091,0.205
2004-02-02,5091,0.44
2004-02-03,5091,0.276
2004-02-04,5091,0.368
2004-02-05,5091,0.133
2004-02-06,5091,0.088
2004-02-07,5091,0.102
2004-02-08,5091,0.059
2004-02-09,5091,0.037
2004-02-10,5091,0.03
2004-02-11,5091,0.022
2004-02-12,5091,0.016
2004-02-13,5091,0.013
2004-02-14,5091,0.011
